illness_name,complication,sickness
骨血管瘤,Treatment_of_department,骨折
乳腺湿疹样癌,Treatment_of_department,膀胱癌
乳腺湿疹样癌,Treatment_of_department,基底细胞癌
肝腺瘤,Treatment_of_department,失血性休克
肝腺瘤,Treatment_of_department,肝癌
肝脏类癌,Treatment_of_department,十二指肠溃疡
颌面部骨巨细胞瘤,Treatment_of_department,颌面部淋巴管瘤
老年人膀胱癌,Treatment_of_department,尿路梗阻
睾丸淋巴瘤,Treatment_of_department,肺转移瘤
睾丸淋巴瘤,Treatment_of_department,肺转移性肿瘤
肾盂肿瘤和输尿管肿瘤,Treatment_of_department,膀胱肿瘤
肾盂肿瘤和输尿管肿瘤,Treatment_of_department,精索静脉曲张
鞍结节脑膜瘤,Treatment_of_department,癫痫
膀胱鳞状细胞癌,Treatment_of_department,尿道炎
胆囊平滑肌肉瘤,Treatment_of_department,黄疸
青少年及小儿子宫颈癌,Treatment_of_department,颈部淋巴结转移癌
青少年及小儿子宫颈癌,Treatment_of_department,拉肚子
老年人慢性粒细胞白血病,Treatment_of_department,ARDS
脾脏转移性肿瘤,Treatment_of_department,溶血性贫血
脾脏转移性肿瘤,Treatment_of_department,胸腔积液
血管内乳头状血管内皮细胞瘤,Treatment_of_department,髌股关节疼痛
筛窦恶性肿瘤,Treatment_of_department,脑膜炎
筛窦恶性肿瘤,Treatment_of_department,脑脓肿
长骨造釉细胞瘤,Treatment_of_department,骨折
结缔组织增生性瘤毛发上皮,Treatment_of_department,皮肤癌
恶性组织细胞病,Treatment_of_department,贫血
恶性组织细胞病,Treatment_of_department,消化道出血
间皮瘤,Treatment_of_department,消化道出血
结、直肠黑变病,Treatment_of_department,肠梗阻
莱姆病,Treatment_of_department,急性心包炎
莱姆病,Treatment_of_department,心肌炎
痢疾,Treatment_of_department,阿米巴痢疾
痢疾,Treatment_of_department,小儿中毒型痢疾
痢疾,Treatment_of_department,小儿细菌性痢疾
二期梅毒,Treatment_of_department,玫瑰糠疹
二期梅毒,Treatment_of_department,非性病性梅毒
蛔虫病,Treatment_of_department,胆道蛔虫病
蛔虫病,Treatment_of_department,急性胆囊炎
蛔虫病,Treatment_of_department,肠梗阻
莱特雷尔-西韦病,Treatment_of_department,中耳炎
泛发性毛囊错构瘤,Treatment_of_department,肺炎
泛发性毛囊错构瘤,Treatment_of_department,肺不张
原发性肠系膜肿瘤,Treatment_of_department,纤维瘤
结核性脓胸,Treatment_of_department,慢性脓胸
锥虫病,Treatment_of_department,充血性心力衰竭
慢性化脓性腮腺炎,Treatment_of_department,肿胀
先天性胸腺发育不全,Treatment_of_department,幼年型类风湿性关节炎
先天性胸腺发育不全,Treatment_of_department,自身免疫性溶血性贫血
先天性胸腺发育不全,Treatment_of_department,甲状腺炎
褐黄病,Treatment_of_department,主动脉瓣狭窄
褐黄病,Treatment_of_department,前列腺炎
阴吹,Treatment_of_department,脑血管瘤
阴吹,Treatment_of_department,脑囊虫病
阴吹,Treatment_of_department,垂体性侏儒症
阴冷,Treatment_of_department,性冷淡
阴冷,Treatment_of_department,新生儿泪囊炎
阴冷,Treatment_of_department,睾丸炎
膀胱湿热,Treatment_of_department,大肠湿热
膀胱湿热,Treatment_of_department,腺性膀胱炎
膀胱湿热,Treatment_of_department,膀胱气痛
颈椎管狭窄症,Treatment_of_department,颈椎病
乳头状腺瘤,Treatment_of_department,脱水
小肠气痛,Treatment_of_department,副鼻窦炎
小肠气痛,Treatment_of_department,脑囊虫病
小肠气痛,Treatment_of_department,垂体性侏儒症
寒痹,Treatment_of_department,风湿性多肌痛
寒痹,Treatment_of_department,小儿风湿热
寒痹,Treatment_of_department,类风湿性关节炎
腰部峡部崩裂和脊椎滑脱,Treatment_of_department,腰椎间盘突出
梅毒性关节炎,Treatment_of_department,骨硬化病
痧子,Treatment_of_department,恶性雀斑样痣
痧子,Treatment_of_department,特发性黄斑裂孔
痧子,Treatment_of_department,软化斑
筋痹,Treatment_of_department,发作性睡病
筋痹,Treatment_of_department,腹壁坏死性筋膜炎
筋痹,Treatment_of_department,副鼻窦炎
经行发热,Treatment_of_department,新生儿泪囊炎
经行发热,Treatment_of_department,新生儿发热
经行发热,Treatment_of_department,脑囊虫病
肉瘿,Treatment_of_department,发作性睡病
肉瘿,Treatment_of_department,颅咽管瘤
肉瘿,Treatment_of_department,脑囊虫病
角膜葡萄肿,Treatment_of_department,后部多形性角膜营养不良
角膜葡萄肿,Treatment_of_department,虹膜角膜内皮综合征
角膜葡萄肿,Treatment_of_department,角膜基质炎
结胸证,Treatment_of_department,胸主动脉瘤
结胸证,Treatment_of_department,颅咽管瘤
结胸证,Treatment_of_department,发作性睡病
心室内传导阻滞,Treatment_of_department,房室传导阻滞
心室内传导阻滞,Treatment_of_department,猝死
雷头风,Treatment_of_department,新生儿泪囊炎
雷头风,Treatment_of_department,颅咽管瘤
雷头风,Treatment_of_department,脑血管瘤
前庭大腺癌,Treatment_of_department,盆腔炎
指骨骨折,Treatment_of_department,软组织损伤
重金属中毒,Treatment_of_department,汞中毒
重金属中毒,Treatment_of_department,慢性铅中毒
重金属中毒,Treatment_of_department,砷中毒
先天性肝内胆管囊状扩张症,Treatment_of_department,胆管癌
先天性肝内胆管囊状扩张症,Treatment_of_department,胆管炎
先天性肝内胆管囊状扩张症,Treatment_of_department,肝脓肿
嗜水气单胞菌感染,Treatment_of_department,脱水
嗜水气单胞菌感染,Treatment_of_department,肺水肿
ARDS,Treatment_of_department,多重肺部感染
ARDS,Treatment_of_department,细菌性肺炎
磷中毒,Treatment_of_department,肺水肿
局部麻醉药中毒,Treatment_of_department,脱水
白屑风,Treatment_of_department,脑血管瘤
白屑风,Treatment_of_department,脑囊虫病
白屑风,Treatment_of_department,垂体性侏儒症
链球菌感染,Treatment_of_department,链球菌坏死
链球菌感染,Treatment_of_department,溶血性链球菌性坏疽
链球菌感染,Treatment_of_department,米氏链球菌肺炎
膝关节内侧副韧带断裂,Treatment_of_department,髌骨骨折
口腔粘膜黑棘皮病,Treatment_of_department,糖尿病
颈椎骨折伴脱位的损伤,Treatment_of_department,骨折
浅部急性淋巴结炎和淋巴管炎,Treatment_of_department,脓毒症和菌血症
铍及其化合物引起的皮肤病,Treatment_of_department,应激性溃疡
光线性弹力纤维病,Treatment_of_department,灰指甲
先天性毛细血管扩张性大理石样皮肤,Treatment_of_department,小儿动脉导管未闭
先天性毛细血管扩张性大理石样皮肤,Treatment_of_department,先天性青光眼
缺血性结肠炎,Treatment_of_department,高血压
缺血性结肠炎,Treatment_of_department,动脉硬化
缺血性结肠炎,Treatment_of_department,心脏病
急性腐蚀性胃炎,Treatment_of_department,萎缩性胃炎
胃损伤,Treatment_of_department,胸壁皮下气肿
胃损伤,Treatment_of_department,气胸
胃损伤,Treatment_of_department,纵隔气肿
急性胆源性胰腺炎,Treatment_of_department,弥散性血管内凝血
急性胆源性胰腺炎,Treatment_of_department,糖尿病
急性胆源性胰腺炎,Treatment_of_department,胰腺假性囊肿
无菌性肋软骨炎,Treatment_of_department,吸入性肺炎
肠瘘,Treatment_of_department,代谢性酸中毒
肛管、直肠、结肠狭窄,Treatment_of_department,便秘
直肠子宫内膜异位症,Treatment_of_department,不孕症
额叶癫痫,Treatment_of_department,癫痫
老年人泌尿系统感染,Treatment_of_department,慢性肾炎
老年人泌尿系统感染,Treatment_of_department,老年人败血症
肾动脉狭窄,Treatment_of_department,心肌梗塞
跖骨、趾骨骨折,Treatment_of_department,足舟状骨骨软骨病
颅内海绵状血管瘤,Treatment_of_department,脑脊液漏
桡神经损伤,Treatment_of_department,半月板损伤
成人脐疝,Treatment_of_department,上消化道出血
成人脐疝,Treatment_of_department,急性腹膜炎
骨炎,Treatment_of_department,复发性多发性软骨炎伴发的葡萄膜炎
骨炎,Treatment_of_department,复发性多软骨炎性
骨炎,Treatment_of_department,无菌性肋软骨炎
胆道蛔虫病,Treatment_of_department,肝脓肿
周围神经损伤,Treatment_of_department,肌肉肌腱单位的急性损伤
膀胱损伤,Treatment_of_department,腹膜炎
脊髓压迫症,Treatment_of_department,尿路感染
脊髓压迫症,Treatment_of_department,褥疮
主动脉瓣狭窄,Treatment_of_department,心力衰竭
主动脉瓣狭窄,Treatment_of_department,感染性心内膜炎
主动脉瓣狭窄,Treatment_of_department,急性感染性心内膜炎
颅骨骨折,Treatment_of_department,外伤性癫痫
颅骨骨折,Treatment_of_department,颅内低压综合征
直肠膨出,Treatment_of_department,直肠阴道瘘
膈疝,Treatment_of_department,休克
膈疝,Treatment_of_department,胸膜炎
肌营养不良症,Treatment_of_department,褥疮
原发性癫痫,Treatment_of_department,癫痫
肱骨内上髁炎,Treatment_of_department,滑囊炎
动脉炎,Treatment_of_department,颞动脉炎
动脉炎,Treatment_of_department,大动脉炎
动脉炎,Treatment_of_department,小儿结节性多动脉炎
小脑扁桃体下疝,Treatment_of_department,颅底凹陷症
小脑扁桃体下疝,Treatment_of_department,脑积水
气管、支气管狭窄,Treatment_of_department,气管食管瘘
乳房单纯囊肿,Treatment_of_department,乳房纤维瘤
恶性胸腔积液,Treatment_of_department,心包炎
胰腺假性囊肿,Treatment_of_department,胰腺脓肿
胰腺假性囊肿,Treatment_of_department,黄疸
胰腺假性囊肿,Treatment_of_department,拉肚子
新生儿胆红素脑病,Treatment_of_department,耳聋
膀胱憩室,Treatment_of_department,膀胱结石
胆源性急性胰腺炎,Treatment_of_department,黄疸
剥脱性骨软骨炎,Treatment_of_department,创伤性关节炎
膀胱与尿道结石,Treatment_of_department,肾盂肾炎
膀胱与尿道结石,Treatment_of_department,肾积脓
肱骨髁上骨折,Treatment_of_department,骨化性肌炎
正中神经损伤,Treatment_of_department,脱臼
胃扭转,Treatment_of_department,消化道出血
胃扭转,Treatment_of_department,休克
胃扭转,Treatment_of_department,上消化道出血
心源性猝死,Treatment_of_department,ARDS
跖趾关节痛,Treatment_of_department,脱臼
颌骨囊肿,Treatment_of_department,颌骨骨髓炎
手部神经损伤,Treatment_of_department,瘫痪
脑挫裂伤,Treatment_of_department,记忆障碍
脑挫裂伤,Treatment_of_department,脑疝
慢性胆管炎,Treatment_of_department,急性化脓性胆管炎
复发性风湿病,Treatment_of_department,荨麻疹和血管性水肿
脑干损伤,Treatment_of_department,尿路感染
脑干损伤,Treatment_of_department,褥疮
积乳囊肿,Treatment_of_department,乳腺癌
骨纤维异常增殖症,Treatment_of_department,脑萎缩
小儿遗尿,Treatment_of_department,焦虑症
急性颈椎间盘突出症,Treatment_of_department,瘫痪
窦性停搏,Treatment_of_department,阿斯综合征
纤维肌痛症,Treatment_of_department,妊娠合并类风湿关节炎
开放性手外伤,Treatment_of_department,肿胀
肺炎性假瘤,Treatment_of_department,咯血
胃良性肿瘤,Treatment_of_department,幽门梗阻
胃良性肿瘤,Treatment_of_department,肠套叠
胃良性肿瘤,Treatment_of_department,腹膜炎
食管肿瘤,Treatment_of_department,食管类癌
食管肿瘤,Treatment_of_department,食管血管瘤
食管肿瘤,Treatment_of_department,老年人食管癌
肘关节脱位,Treatment_of_department,肘关节脱位
肘关节脱位,Treatment_of_department,创伤性关节炎
血栓性静脉炎,Treatment_of_department,血栓形成
血栓性静脉炎,Treatment_of_department,静脉血栓形成
血栓性静脉炎,Treatment_of_department,肺栓塞
膀胱输尿管反流,Treatment_of_department,尿路感染
烧伤感染,Treatment_of_department,高钠血症
烧伤感染,Treatment_of_department,菌血症
感染性肋软骨炎,Treatment_of_department,肺炎
心室间隔缺损,Treatment_of_department,感染性心内膜炎
心室间隔缺损,Treatment_of_department,主动脉瓣关闭不全
前列腺脓肿,Treatment_of_department,肛管直肠周围脓肿
胸壁结核,Treatment_of_department,肺结核
胸壁结核,Treatment_of_department,胸腔积液
颅底骨折,Treatment_of_department,耳聋
肩峰下滑囊炎,Treatment_of_department,肘关节强直与纤维性僵硬
脑脓肿,Treatment_of_department,脑炎
脑脓肿,Treatment_of_department,脑室炎
脑缺血性疾病,Treatment_of_department,脑梗死
脑缺血性疾病,Treatment_of_department,脑出血
脑缺血性疾病,Treatment_of_department,心肌梗塞
先天性肥厚性幽门狭窄,Treatment_of_department,脱水
先天性肥厚性幽门狭窄,Treatment_of_department,肌营养不良症
先天性肥厚性幽门狭窄,Treatment_of_department,黄疸
女性膀胱颈梗阻,Treatment_of_department,肾脏损伤
脑外伤,Treatment_of_department,脑外伤后综合征
脑外伤,Treatment_of_department,脑外伤伴发的精神障碍
脑外伤,Treatment_of_department,脑外伤所致精神障碍
电烧伤,Treatment_of_department,白内障
电烧伤,Treatment_of_department,休克
肛管直肠周围脓肿,Treatment_of_department,肛瘘
结节性多动脉炎,Treatment_of_department,心力衰竭
结节性多动脉炎,Treatment_of_department,急性胆囊炎
结节性多动脉炎,Treatment_of_department,急性胰腺炎
食管损伤,Treatment_of_department,腹膜炎
先天性马蹄内翻足,Treatment_of_department,缺血性坏死
酒精性心肌病,Treatment_of_department,充血性心力衰竭
酒精性心肌病,Treatment_of_department,营养不良
老年人胸腔积液与胸膜炎,Treatment_of_department,咯血
骶髂关节扭伤,Treatment_of_department,尿道综合征
胃石,Treatment_of_department,胃溃疡
胃石,Treatment_of_department,幽门梗阻
距骨骨折,Treatment_of_department,缺血性坏死
多发性大动脉炎,Treatment_of_department,休克
二尖瓣、主动脉瓣和三尖瓣的合并疾患,Treatment_of_department,肺动脉高压
结肠憩室病,Treatment_of_department,肠梗阻
弥漫性食管痉挛,Treatment_of_department,肺炎
弥漫性食管痉挛,Treatment_of_department,心绞痛
弥漫性食管痉挛,Treatment_of_department,窦性心动过缓
食管异物,Treatment_of_department,急性纵隔炎
食管异物,Treatment_of_department,纵隔脓肿
肺真菌病,Treatment_of_department,肺脓肿
白喉性心肌炎,Treatment_of_department,白喉性心肌炎
结肠黑变病,Treatment_of_department,直肠息肉
结肠黑变病,Treatment_of_department,大肠癌
脊柱侧凸,Treatment_of_department,脊柱裂和有关畸形
胃、十二指肠溃疡急性穿孔,Treatment_of_department,休克
胃、十二指肠溃疡急性穿孔,Treatment_of_department,消化性溃疡
胆管炎,Treatment_of_department,小儿硬化性胆管炎
胆管炎,Treatment_of_department,小儿急性胆囊炎与胆管炎
胆管炎,Treatment_of_department,原发性硬化性胆管炎
二尖瓣脱垂综合征,Treatment_of_department,心力衰竭
