illness_name,examination,examination_name
下肢深静脉血栓形成,Treatment_of_department,血流变学检查
尿道结石,Treatment_of_department,尿常规
尿道结石,Treatment_of_department,尿路平片
尿道结石,Treatment_of_department,尿结晶
胆囊结石,Treatment_of_department,胆道造影
胆囊结石,Treatment_of_department,T管造影
胆囊结石,Treatment_of_department,静脉胆道造影
心脏神经官能症,Treatment_of_department,心脏血管超声检查
心脏神经官能症,Treatment_of_department,冠状动脉造影
心脏神经官能症,Treatment_of_department,心电图
急性胆囊炎,Treatment_of_department,胆道造影
急性胆囊炎,Treatment_of_department,静脉胆道造影
急性胆囊炎,Treatment_of_department,腹壁紧张度
佝偻病,Treatment_of_department,腹部平片
佝偻病,Treatment_of_department,维生素D
佝偻病,Treatment_of_department,头颅平片
风湿性心脏病,Treatment_of_department,心脏血管超声检查
风湿性心脏病,Treatment_of_department,心电图
风湿性心脏病,Treatment_of_department,胸部平片
疝气,Treatment_of_department,肝功能
疝气,Treatment_of_department,血肌酐
疝气,Treatment_of_department,腹部血管超声检查
阑尾炎,Treatment_of_department,腹部CT
阑尾炎,Treatment_of_department,结肠驱气试验
阑尾炎,Treatment_of_department,Bryan试验
膝关节半月板损伤,Treatment_of_department,交锁征
膝关节半月板损伤,Treatment_of_department,半月板损伤的体征
膝关节半月板损伤,Treatment_of_department,回旋研磨试验
消化性溃疡,Treatment_of_department,吲哚试验
消化性溃疡,Treatment_of_department,特里布累氏试验
消化性溃疡,Treatment_of_department,幽门螺杆菌检测
肋骨骨折,Treatment_of_department,压胸试验
肋骨骨折,Treatment_of_department,胸廓挤压征
肋骨骨折,Treatment_of_department,胸部CT
慢性阑尾炎,Treatment_of_department,压痛及反跳痛
慢性阑尾炎,Treatment_of_department,闭孔内肌试验
慢性阑尾炎,Treatment_of_department,厌氧菌检测
胸腔积液,Treatment_of_department,血清血管紧张素转化酶
胸腔积液,Treatment_of_department,涂片
胸腔积液,Treatment_of_department,肿瘤相关抗原
胃食管反流病,Treatment_of_department,食道X线钡餐
胃食管反流病,Treatment_of_department,酸返流试验
胃食管反流病,Treatment_of_department,内镜检查
母乳性黄疸,Treatment_of_department,红细胞血清总胆红素
母乳性黄疸,Treatment_of_department,血清间接胆红素
神经根型颈椎病,Treatment_of_department,颈部MRI
神经根型颈椎病,Treatment_of_department,颈椎CT
神经根型颈椎病,Treatment_of_department,脊椎平片
膀胱结石,Treatment_of_department,静脉尿路造影
膀胱结石,Treatment_of_department,尿蛋白质
膀胱结石,Treatment_of_department,尿液细菌学检查
男子乳房发育症,Treatment_of_department,乳腺超声
男子乳房发育症,Treatment_of_department,睾丸检查
男子乳房发育症,Treatment_of_department,睾酮
食管裂孔疝,Treatment_of_department,血红蛋白
食管裂孔疝,Treatment_of_department,上消化道内窥镜
食管裂孔疝,Treatment_of_department,食管压力
风湿热,Treatment_of_department,血清抗链球菌壁多糖抗体
风湿热,Treatment_of_department,抗链球菌激酶试验
风湿热,Treatment_of_department,心电图
肩袖损伤,Treatment_of_department,关节镜
肩袖损伤,Treatment_of_department,四肢的骨和关节平片
肩袖损伤,Treatment_of_department,骨与关节MRI
骨膜炎,Treatment_of_department,骨与关节MRI
肺栓塞,Treatment_of_department,肺通气量
肺栓塞,Treatment_of_department,血浆D-二聚体
肺栓塞,Treatment_of_department,二氧化碳分压
鼻中隔偏曲,Treatment_of_department,鼻部检查
鼻中隔偏曲,Treatment_of_department,鼻中隔
直肠脱垂,Treatment_of_department,尿常规
直肠脱垂,Treatment_of_department,便常规
直肠脱垂,Treatment_of_department,直肠镜
主动脉硬化,Treatment_of_department,心脏血管超声检查
主动脉硬化,Treatment_of_department,血流变学检查
主动脉硬化,Treatment_of_department,心血管造影
椎动脉型颈椎病,Treatment_of_department,引颈试验
椎动脉型颈椎病,Treatment_of_department,颈椎CT
痛风性关节炎,Treatment_of_department,关节镜
痛风性关节炎,Treatment_of_department,骨与关节MRI
痛风性关节炎,Treatment_of_department,尿酸
阴茎硬结症,Treatment_of_department,阴茎海绵体造影
阴茎硬结症,Treatment_of_department,阴茎检查
阴茎硬结症,Treatment_of_department,阴茎超声检查
主动脉夹层,Treatment_of_department,心电图
主动脉夹层,Treatment_of_department,胸部平片
主动脉夹层,Treatment_of_department,二维超声心动图
髌骨骨折,Treatment_of_department,刮髌试验
髌骨骨折,Treatment_of_department,拇指指甲滑动试验
髌骨骨折,Treatment_of_department,一般摄片检查
腹股沟斜疝,Treatment_of_department,透光试验
腹股沟斜疝,Treatment_of_department,肛门视诊
腹股沟斜疝,Treatment_of_department,腹股沟外环冲击试验
肛窦炎,Treatment_of_department,直肠镜
肛窦炎,Treatment_of_department,肛门指检
二尖瓣关闭不全,Treatment_of_department,平衡法放射性核素心血管造影
二尖瓣关闭不全,Treatment_of_department,心电图
二尖瓣关闭不全,Treatment_of_department,M型超声心动图
混合痔,Treatment_of_department,肛门指检
支原体尿路感染,Treatment_of_department,尿液细菌培养
支原体尿路感染,Treatment_of_department,支原体检查
支原体尿路感染,Treatment_of_department,补体结合试验
房室传导阻滞,Treatment_of_department,动态心电图
房室传导阻滞,Treatment_of_department,心电图
血管炎,Treatment_of_department,尿常规
血管炎,Treatment_of_department,血管造影
血管炎,Treatment_of_department,血小板计数
腹膜炎,Treatment_of_department,腹部平片
腹膜炎,Treatment_of_department,腹壁反射
腹膜炎,Treatment_of_department,呼吸运动检查
隐睾,Treatment_of_department,男性生殖系X线检查
隐睾,Treatment_of_department,男科CT
隐睾,Treatment_of_department,男性不育HCG刺激试验
肌腱炎和腱鞘炎,Treatment_of_department,关节检查
肌腱炎和腱鞘炎,Treatment_of_department,落臂试验
肌腱炎和腱鞘炎,Treatment_of_department,冈上肌肌腱断裂试验
脊髓型颈椎病,Treatment_of_department,脊椎平片
急性细菌性前列腺炎,Treatment_of_department,前列腺液培养
急性细菌性前列腺炎,Treatment_of_department,直肠指检
急性细菌性前列腺炎,Treatment_of_department,前列腺液显微镜检查
前列腺结石,Treatment_of_department,血清PSA
前列腺结石,Treatment_of_department,前列腺检查
前列腺结石,Treatment_of_department,男性生殖系X线检查
乳腺纤维腺瘤,Treatment_of_department,乳房自检
乳腺纤维腺瘤,Treatment_of_department,乳房触诊
乳腺纤维腺瘤,Treatment_of_department,乳房视诊
胃、十二指肠溃疡出血,Treatment_of_department,无痛胃镜
胃、十二指肠溃疡出血,Treatment_of_department,纤维胃镜
胃、十二指肠溃疡出血,Treatment_of_department,电子胃镜
骨髓炎,Treatment_of_department,窦道及瘘管造影
骨髓炎,Treatment_of_department,血沉
骨髓炎,Treatment_of_department,血清C反应蛋白
滑囊炎,Treatment_of_department,四肢的骨和关节平片
滑囊炎,Treatment_of_department,关节检查
滑囊炎,Treatment_of_department,关节腔液检查
乳头溢液,Treatment_of_department,乳腺超声
乳头溢液,Treatment_of_department,乳头溢液检查
乳头溢液,Treatment_of_department,乳腺导管造影
髌骨软化症,Treatment_of_department,四肢的骨和关节平片
髌骨软化症,Treatment_of_department,半蹲试验
髌骨软化症,Treatment_of_department,浮髌试验
急性淋巴结炎,Treatment_of_department,局部淋巴显象
急性淋巴结炎,Treatment_of_department,WBC
急性淋巴结炎,Treatment_of_department,白细胞数
锁骨骨折,Treatment_of_department,普通透视检查
大肠息肉,Treatment_of_department,上消化道X线钡餐
大肠息肉,Treatment_of_department,内镜检查
肝硬化男性性功能减弱综合征,Treatment_of_department,肝功能
肝硬化男性性功能减弱综合征,Treatment_of_department,LHRH试验
肝硬化男性性功能减弱综合征,Treatment_of_department,睾酮
面肌痉挛,Treatment_of_department,乳突CT
面肌痉挛,Treatment_of_department,头颅平片
面肌痉挛,Treatment_of_department,颅骨透照试验
颈动脉狭窄,Treatment_of_department,动脉听诊
颈动脉狭窄,Treatment_of_department,颈动脉彩超
颈动脉狭窄,Treatment_of_department,颈部MRI
小儿癫痫,Treatment_of_department,神经系统免疫学检验
小儿癫痫,Treatment_of_department,颅脑MRI
小儿癫痫,Treatment_of_department,血液生化六项
颈动脉硬化,Treatment_of_department,颈动脉彩超
颈动脉硬化,Treatment_of_department,颈部MRI
颈动脉硬化,Treatment_of_department,颈椎CT
小儿尿路感染,Treatment_of_department,放射性核素肾扫描
小儿尿路感染,Treatment_of_department,尿液细菌培养
小儿尿路感染,Treatment_of_department,膀胱B超
男性生殖腺机能减退症,Treatment_of_department,体外异种授精实验
男性生殖腺机能减退症,Treatment_of_department,输精管造影
男性生殖腺机能减退症,Treatment_of_department,血清抗精子抗体
大便失禁,Treatment_of_department,内镜检查
大便失禁,Treatment_of_department,球囊逼出试验
大便失禁,Treatment_of_department,肌电图
幽门梗阻,Treatment_of_department,腹部平片
幽门梗阻,Treatment_of_department,上消化道X线钡餐
幽门梗阻,Treatment_of_department,胃游离盐酸
急性膀胱炎,Treatment_of_department,尿常规
急性膀胱炎,Treatment_of_department,泌尿感染类尿常规
急性膀胱炎,Treatment_of_department,尿液细菌学检查
多囊肾,Treatment_of_department,腹部平片
多囊肾,Treatment_of_department,尿常规
多囊肾,Treatment_of_department,肾血管造影
男子雄激素源性秃发,Treatment_of_department,毛发矿物质
男子雄激素源性秃发,Treatment_of_department,精液量
心肌炎,Treatment_of_department,涂片
心肌炎,Treatment_of_department,血清抗心肌抗体
心肌炎,Treatment_of_department,心电图
胆囊息肉,Treatment_of_department,胆囊胆道B超
胆囊息肉,Treatment_of_department,胆固醇酯
胆囊息肉,Treatment_of_department,静脉胆囊、胆道造影
尿道炎,Treatment_of_department,尿常规
尿道炎,Treatment_of_department,阴道毛滴虫检查
尿道炎,Treatment_of_department,尿道分泌物检查
慢性胆囊炎,Treatment_of_department,胆道造影
慢性胆囊炎,Treatment_of_department,静脉胆道造影
慢性胆囊炎,Treatment_of_department,胆囊胆道B超
中风,Treatment_of_department,CT造影扫描
中风,Treatment_of_department,脑脊液动力学试验
中风,Treatment_of_department,脑脊液的化学检查
月经疹,Treatment_of_department,宫颈检查
月经疹,Treatment_of_department,出血时间
月经疹,Treatment_of_department,凝血时间
全身化脓性感染,Treatment_of_department,肾功能
全身化脓性感染,Treatment_of_department,血培养
全身化脓性感染,Treatment_of_department,药敏试验
酒渣鼻样结核疹,Treatment_of_department,免疫病理检查
酒渣鼻样结核疹,Treatment_of_department,皮肤试验
浆细胞性包皮龟头炎,Treatment_of_department,阴茎检查
冲浪者结节,Treatment_of_department,皮疹
先天性大疱性鱼鳞病样红皮病,Treatment_of_department,皮肤病的物理检查
先天性大疱性鱼鳞病样红皮病,Treatment_of_department,皮肤真菌镜检
先天性大疱性鱼鳞病样红皮病,Treatment_of_department,皮肤涂片显微镜检查
皮肤白喉,Treatment_of_department,皮损
皮肤白喉,Treatment_of_department,免疫病理检查
皮肤白喉,Treatment_of_department,涂片
鳄皮婴儿综合征,Treatment_of_department,肾功能
鳄皮婴儿综合征,Treatment_of_department,肝功能
鳄皮婴儿综合征,Treatment_of_department,血液电解质
小儿药物性皮炎,Treatment_of_department,皮内试验
小儿药物性皮炎,Treatment_of_department,被动转移试验
结节性脂肪坏死,Treatment_of_department,嗜酸性粒细胞数
结节性脂肪坏死,Treatment_of_department,血沉方程K值
外源性光感性皮炎,Treatment_of_department,皮肤斑贴实验
阴茎异常勃起,Treatment_of_department,男性生殖系X线检查
阴茎异常勃起,Treatment_of_department,外生殖器检查
阴茎异常勃起,Treatment_of_department,男性性功能全面测试
色素性化妆品皮炎,Treatment_of_department,真菌组织病理学
色素性化妆品皮炎,Treatment_of_department,头颅平片
色素性化妆品皮炎,Treatment_of_department,皮肤斑贴实验
网状红斑萎缩性毛囊炎,Treatment_of_department,免疫病理检查
网状红斑萎缩性毛囊炎,Treatment_of_department,皮肤涂片显微镜检查
网状红斑萎缩性毛囊炎,Treatment_of_department,细胞组织化学染色
妊娠合并淋病,Treatment_of_department,淋菌培养
妊娠合并淋病,Treatment_of_department,子宫颈涂片测试
妊娠合并淋病,Treatment_of_department,结核杆菌基因检测
原发性系统性淀粉样变,Treatment_of_department,肝功能
原发性系统性淀粉样变,Treatment_of_department,骨髓增生程度
原发性系统性淀粉样变,Treatment_of_department,腹部皮肤检查
短暂性棘皮松解皮肤病,Treatment_of_department,皮肤病的物理检查
短暂性棘皮松解皮肤病,Treatment_of_department,皮肤斑贴实验
短暂性棘皮松解皮肤病,Treatment_of_department,皮肤真菌镜检
心脏病,Treatment_of_department,心脏血管超声检查
心脏病,Treatment_of_department,心血管MRI
心脏病,Treatment_of_department,心电图
角层下脓疱性皮肤病,Treatment_of_department,皮损
胆囊炎,Treatment_of_department,胆囊胆道B超
胆囊炎,Treatment_of_department,胆道镜
胆囊炎,Treatment_of_department,肝脏及胆囊叩诊
幼年黑素瘤,Treatment_of_department,皮肤涂片显微镜检查
肾积水,Treatment_of_department,尿常规
肾积水,Treatment_of_department,肾功能
肾积水,Treatment_of_department,肾图
急性胰腺炎,Treatment_of_department,血清淀粉酶同工酶
