name,detail,info_match
鼠蹊疝气修补术,鼠蹊修补术是治疗的手术方法之一。鼠蹊部疝气，也叫做腹股沟疝气，或俗称肠或坠肠，必须靠外科手术，做疝气的修补才能得到根治。,{'price': {'price': ''}}
手指远端皮肤脱套状撕脱伤修复术,手指远端套状撕脱时，不宜用皮片移植修复。游离植皮虽易成活，但以后关节会逐渐僵直，又因无皮下脂肪垫保护，难耐磨损，所以只能作为暂时闭合创面之用。也不宜将撕肤的手指插入胸壁或腹壁皮下剥离袋内，因以后再将脱套的手指从胸壁或腹壁皮下袋中分离出来，作皮瓣移植术时困难很多;且伤肢与躯体间固定时间太久，容易残留难以恢复的或功能限制。但这种方法较简单，在病人病情严重时，可临时采用以暂时闭合创面，待全身状况好转后再作进一步处理，如常用的远位皮瓣或远位皮管修复术等。,{'price': {'price': ''}}
手部肌腱手术切口设计,设计肌腱手术切口的原则是:应与纹、掌纹、指纹相平行，或用斜形、弧形切口;显露肌腱要充分。,{'price': {'price': ''}}
肾周围或肾脏肿瘤引流术,是将癌变的或肾组织切除，然后留置引流管观察肾渗出液性状，从而判断手术疗效，加快伤口愈合的手术方法。,{'price': {'price': ''}}
桡骨茎突狭窄性腱鞘炎松解术,桡骨茎突狭窄性又称拇长展肌、拇短伸肌狭窄性腱鞘炎。因拇长展肌、拇短伸肌起自桡骨背侧中部及骨间膜，共同通过桡骨茎突狭窄，分别止于第1掌骨基底和第1指骨底。桡骨茎突部位的肌腱在腱鞘内较长时间的过度摩擦或反复损伤后，滑膜呈现、渗出增加，引起腱鞘管壁增厚、粘连或狭窄，称为桡骨茎突狭窄性腱鞘炎。,{'price': {'price': ''}}
球部尿道损伤修复术,1.较重而又放不进导尿管者，需施行尿道吻合术(包括球部尿道修复术，后尿道修复术)。  2.尿道损伤合并盆骨者，截石位可加重骨折移位，导致严重并发症，故应避免施行尿道吻合术，而行会师术或耻骨上造术。  3.合并盆骨骨折、直肠破裂、严重者，也可先行、造瘘术，留待以后进行尿道修复。  4.早期开放性尿道球部损伤，缺损较短时，可行尿道断端吻合术;缺损较长时，则应行皮条埋藏会阴尿道造口术。,{'price': {'price': ''}}
切肝取石术,是胆管的一种类型，是指左右肝管汇合部以上各分枝胆管内的结石。有时是单独存在的，有时可能与并存，但肝内胆管结石常常合并肝外胆管结石。可采用予以治疗。,{'price': {'price': '￥2000'}}
前侧显露病灶清除术,前侧显露途径适用于局限于骶骨体，或位于髂窝的。,{'price': {'price': ''}}
髂臼成形术,髂臼成形(pemberton)手术是在髋臼上部的髂骨组成骨上围绕关节囊作弧状切骨，深达y形软骨，并以此为绞链，将髋臼上部向前、外方下压，改变臼顶部的方向，使股骨头稳定于臼内。,{'price': {'price': ''}}
风心病手术,人体中，和大血管中都存在瓣膜，其作用是保证血流的单向流动，即血离心方向、血是向心方向流动，如果瓣膜损坏，就会令这样的血流紊乱，造成人发病。瓣膜置换，就是把病变的瓣膜置换成功能良好的瓣膜，主要是针对心脏的瓣膜出现病变以后，无法用内科保守的方法纠正的病例进行的，例如：二尖瓣置换、主动脉瓣膜置换或双瓣置换等。,{'price': {'price': ''}}
III区指总伸肌腱缝合术,和缺损是常见病，多由于损伤或病变所造成。为恢复肢体、指、趾的功能，断裂或缺损的肌腱均须及时予以修复。但几乎所有修复后的肌腱均与周围组织形成不同程度的粘连和关节活动障碍，这与局部的病理情况、手术操作技术、缝合材料、术后处理是否正确等有密切关系，必须予以重视。本文介绍常用的肌腱缝合法及其技术。,{'price': {'price': '￥700'}}
支气管内扩张术,现代城市在夏季常会出现气压低迷现象，使得人们的支支严重，经常出现等病症，对此能改善这种情况。,{'price': {'price': ''}}
支气管瘘管闭锁术,气管或支气管者原则上应尽早手术治疗，原则上行。,{'price': {'price': ''}}
掌中间隙脓肿切开引流术,掌中间隙感染一旦形成，应及时引流，以免破坏手部解剖结构而影响功能。,{'price': {'price': ''}}
远端桡尺关节重建术,远端桡尺关节因为各种原因导致或功能障碍不能采用保守治疗时，可采用。,{'price': {'price': ''}}
远端脾肾静脉分流术,有明显，伴有广泛的食管和底，并有严重的或反复多次曲张破裂大出血者，即可尽早争取行分流术治疗。手术时机甚为重要，急症出血时尽量避免分流手术，应经保守治疗使出血停止，一般情况好转，肝功为ⅰ、ⅱ级时再施行手术为宜(表1)，此外，年龄最好在50岁以下。预防性分流的意见分歧较多，适应证更应慎重。  在行切除同时，利用脾静脉近端与左肾静脉前壁行端侧吻合术，使高压的门静脉血经吻合口流入低压的肾静脉，达到降压目的，同时也解决了问题。但因吻合口较小，术后易发生狭窄和，同时发生率亦较高，近年渐被选择性分流替代。,{'price': {'price': ''}}
右中肺叶切除术,是治疗某些内或支气管疾病的有效手段。根据病变的性质、范围和病人肺功能的情况，可以切除一侧全部肺脏(即);也可以进行肺部分切除(包括肺叶切除、肺段切除或楔形切除);还可以切除两个肺叶，或作肺叶加肺段(或楔形)切除;有时也可一次(或分期)作两侧肺叶或肺段切除。对某些病人常在切除肺叶或全肺的同时，切除纵隔结、胸膜壁层或部分。原则上，肺切除的范围应该足够，使肺内被完全切除，不能残留复发;但又应尽量少切，使能保存尽量多的正常肺组织，以维持较好的肺功能。,{'price': {'price': '￥3050'}}
游离骨胳肌肉移植术,利用自体或他人得肉游离出来，修补缺损的区域。,{'price': {'price': ''}}
移植肌腱切取术,常取掌长肌肌腱作为移植肌腱 。趾长伸肌腱由于质量较差，且供区常留有功能障碍，现已很少采用。如需多腱移植时，可用异体肌腱移植代替。,{'price': {'price': ''}}
腰椎管、根管扩大减压术,一个典型的椎骨，由前方椎体与后方椎弓两部分组成。椎体与椎弓围成椎孔，全部椎骨的椎孔，共同连成椎管。椎弓呈弓形，由一对椎弓根，一对椎弓，一个棘突，一对横突和两对关节突构成。椎弓根短而细，水平位，连于椎体后外侧;其上、下缘各有一凹陷，分别叫椎骨上切迹和椎骨下切迹。两个相邻椎骨的上、下切迹，围成椎间孔，有脊神经及血管通过。在椎管到椎间孔出口的神经根通道为根管，以峡部和弓根下部为界，根管又可分为入口区、中区、出口区3区。在腰、骶水平的椎间孔内侧有骨性侧隐窝。  腰狭义的来说：为管矢状径及横径狭窄，导致椎管的形态改变，引起马尾神经受压迫的症状与体征。广义的来说：同时包括神经根管侧隐窝椎间孔隧道的狭窄[图1 ⑴]。其狭窄的形成，可以是骨性或软组织性，也可以是二者的混合性。其原因可以是先天性(发育性)，后天性(退行性)及医源性等等。总之，凡因上述原因而产生椎管管径改变，或神经根管的管径狭窄，引起与神经根受压症状，均为腰椎管狭窄症。其病因不包括结核、肿瘤及腰症等占位性病变所产生的椎管狭窄。  verbiest提出在x线片上测得腰椎管中矢径小于12mm作为诊断狭窄的标准，中矢径在10～12mm之间为相对狭窄，小于10mm为绝对狭窄。  非手术疗法包括：推拿按摩、热敷、理疗、牵引、休息等。仅适用于轻症腰椎管狭窄症。对典型病例应手术治疗。手术应将椎管与神经根管扩大，解除马尾神经与腰神经根受压。为了确定手术部位，术前应明确定位，可采用脊髓造影、ct及磁共振等检查。,{'price': {'price': ''}}
血管清创术,有下列情况者，应及时进行，探查血管，控制出血，处理合并伤，为早期恢复血管通路作好准备：①伤口持续出血或者。②皮下搏动性血肿，或肢体周径不断增加，有深部血肿可能者。③伤肢有温度下降，消失，皮色苍白、麻木，运能减弱等急性缺血征象者。④深部刺伤或贯穿伤疑有重要脏器或组织损伤者。,{'price': {'price': ''}}
胸腔排气术,适用于明显，压缩程度较重的病人，尤其是张力型需要紧急排气者。,{'price': {'price': ''}}
胸骨或肋骨骨折开放复位术,胸部外伤中，胸骨和肋骨较常见，直接或间接暴力均可引起。分为单根、多根、多根多处肋骨骨折。若不能进行手法复位，则要进行治疗。,{'price': {'price': ''}}
心脏穿透伤缝合术,损伤是极为严重的损伤，多由于大量出血而迅速死亡。少数伤员因心肌裂口较小，喷射出的血液流入心包腔内，可产生威胁生命的心包堵塞。如能及时运送、抢救，尚可挽救生命。,{'price': {'price': ''}}
侧壁肠瘘闭合术,此法用于肠壁因外伤、感染或吻合口不愈合形成的道，或作袢式肠造瘘术后病情不再需要造瘘时。,{'price': {'price': ''}}
部分性房室隔缺损修复术,1.一经确诊，及时手术。  2.仅有轻度时可在学龄前择期手术。,{'price': {'price': ''}}
扁平皮瓣移植术,扁平皮瓣系传统皮瓣又称单纯皮瓣或开放皮瓣。这种皮瓣以扁平的形式进行移植手术，照常只需一个蒂，偶尔也用双蒂。皮瓣的长、宽比例一般不能超过1.5∶1，但在血运较丰富的部位或切取包含轴心血管的皮瓣，其长、宽比例可放大。而在血运较差的小腿等部位，长宽比例应为1∶1，否则就有可能发生。皮瓣的大小可根据修复部位的具体情况来选择，皮瓣的方向应根据血管的走向来设计，蒂部应指向血管的近心端。供皮区创面可直接缝合，或用中厚皮片移植来闭合[图1]。,{'price': {'price': ''}}
半月软骨部分切除或修补术,半月板是膝关节内股骨髁与平台之间两块半月形的纤维软骨板，内侧较大，外侧较小。膝关节忽然猛烈地，股骨和胫骨的骨端就可以将半月板挤住压碎。除采用关节镜下半月软骨部分切除术之外，对于非切开不能处理的患者，可选用关节切开直视手术，即。,{'price': {'price': ''}}
半开门式椎管成形术,1.涉及三个以上节段病变并有椎管狭窄和症状。  2.颈椎管外伤或发育性狭窄有状者，ct片示椎管矢状径绝对值小于10mm。  3.散在型或连续型颈后纵症有症状，前路手术难以减压者。  4.颈椎病曾施行前路减压术，仍有压迫症状者。,{'price': {'price': ''}}
瘢痕支持固定术,这一手术是要在直肠壁形成几条瘢痕柱来支持、固定直肠，避免其出,{'price': {'price': ''}}
Mclaughlin法,让断裂退缩的腱前进缝合在骨槽内的方法，由McLaughlin在1944年提出，且在临床上取得了良好的疗效。因此迅速得到普及与推广。在欧美将该术式称之为 Tendon to bony through fixation。将肩袖断端埋置在骨槽内的方法，最早是Wilson在1931年提出的。但McLaughlin 在1944年根据肌腱断端的情况，介绍了各种各样的手术方法，将之缝合在骨槽内，当时被称之为McLaughlin 法。,{'price': {'price': ''}}
Luque手术,是用2支l形钢棒，利用通过椎板下的钢丝固定在两侧椎板上，起到固定和矫正畸形的作用。它的优点是固定结实，矫正畸形可靠;但穿过椎板下的钢丝有可能损伤。对严重的侧凸畸形单纯luque手术的矫正效果不很理想;但对轻度侧凸合并后凸或前凸畸形的矫正效果很好。目前，luque手术尚应用于脊柱、位的复位和内固定，脊椎肿瘤术后内固定等。,{'price': {'price': ''}}
