illness_name,pathogenic_site,parts_name
疱疹样皮炎,Treatment_of_department,皮肤
葡萄球菌性烫伤样皮肤综合征,Treatment_of_department,皮肤
阴部鲍恩样丘疹病,Treatment_of_department,外阴
阴部鲍恩样丘疹病,Treatment_of_department,皮肤
耳带状疱疹,Treatment_of_department,耳
播散型淋病,Treatment_of_department,全身
脱发性毛囊炎,Treatment_of_department,皮肤
暴发性痤疮,Treatment_of_department,皮肤
暴发性痤疮,Treatment_of_department,全身
网状青斑,Treatment_of_department,皮肤
网状青斑,Treatment_of_department,血液血管
毛囊周角化病,Treatment_of_department,皮肤
婴儿痤疮,Treatment_of_department,皮肤
石棉状糠疹,Treatment_of_department,皮肤
石棉状糠疹,Treatment_of_department,头部
疥疮,Treatment_of_department,皮肤
结节性血管炎,Treatment_of_department,血液血管
日光性荨麻疹,Treatment_of_department,皮肤
红皮病型牛皮癣,Treatment_of_department,皮肤
泥螺-日光性皮炎,Treatment_of_department,皮肤
鱼鳞病,Treatment_of_department,皮肤
狐臭,Treatment_of_department,皮肤
狐臭,Treatment_of_department,周围神经系统
α1-抗胰蛋白酶缺乏性脂膜炎,Treatment_of_department,皮肤
小儿系统性红斑狼疮,Treatment_of_department,皮肤
小儿系统性红斑狼疮,Treatment_of_department,面部
玻璃纤维引起的皮肤病,Treatment_of_department,皮肤
头皮感染,Treatment_of_department,头部
X联锁鱼鳞病,Treatment_of_department,皮肤
恶性萎缩性丘疹病,Treatment_of_department,血液血管
着色性干皮病,Treatment_of_department,皮肤
原发性限局性皮肤淀粉样变,Treatment_of_department,皮肤
疖与疖病,Treatment_of_department,皮肤
代偿性多汗症,Treatment_of_department,皮肤
粉刺样痣,Treatment_of_department,皮肤
淀粉样变病,Treatment_of_department,全身
湿疣,Treatment_of_department,男性生殖
湿疣,Treatment_of_department,皮肤
成人硬肿症,Treatment_of_department,皮肤
成人硬肿症,Treatment_of_department,免疫系统
变应性皮肤血管炎,Treatment_of_department,皮肤
变应性皮肤血管炎,Treatment_of_department,血液血管
连续性肢端皮炎,Treatment_of_department,皮肤
外阴硬化性苔藓,Treatment_of_department,外阴
外阴硬化性苔藓,Treatment_of_department,皮肤
摩擦性苔藓样疹,Treatment_of_department,皮肤
外阴象皮肿,Treatment_of_department,外阴
外阴象皮肿,Treatment_of_department,皮肤
蛋白胨性荨麻疹,Treatment_of_department,皮肤
舌扁平苔藓,Treatment_of_department,口
蠕形螨病,Treatment_of_department,皮肤
Ehler-Danlos综合征,Treatment_of_department,皮肤
贝克痣,Treatment_of_department,皮肤
贝克痣,Treatment_of_department,肩部
贝克痣,Treatment_of_department,胸部
寻常性鱼鳞病,Treatment_of_department,皮肤
指节垫,Treatment_of_department,手部
持久性隆起性红斑,Treatment_of_department,皮肤
脱屑性红皮病,Treatment_of_department,皮肤
小儿过敏性紫癜肾炎,Treatment_of_department,肾
小儿过敏性紫癜肾炎,Treatment_of_department,免疫系统
小儿过敏性紫癜肾炎,Treatment_of_department,血液血管
中毒性红斑,Treatment_of_department,皮肤
色汗症,Treatment_of_department,皮肤
外阴皮肤脂溢性皮炎,Treatment_of_department,外阴
外阴皮肤脂溢性皮炎,Treatment_of_department,皮肤
暗色丝孢霉病,Treatment_of_department,皮肤
暗色丝孢霉病,Treatment_of_department,全身
结节性红斑,Treatment_of_department,皮肤
结节性红斑,Treatment_of_department,免疫系统
汗疱症,Treatment_of_department,皮肤
甲沟炎和甲下脓肿,Treatment_of_department,足部
高免疫球蛋白E综合征,Treatment_of_department,血液血管
高免疫球蛋白E综合征,Treatment_of_department,免疫系统
急性荨麻疹,Treatment_of_department,皮肤
念珠菌性龟头炎,Treatment_of_department,阴茎
特应性皮炎,Treatment_of_department,皮肤
肛门瘙痒症,Treatment_of_department,肛门
日光性皮炎,Treatment_of_department,皮肤
头皮屑,Treatment_of_department,头部
水疱性远端指炎,Treatment_of_department,手部
水疱性远端指炎,Treatment_of_department,皮肤
妊娠合并支原体感染,Treatment_of_department,女性生殖
持久性豆状角化过度病,Treatment_of_department,皮肤
持久性豆状角化过度病,Treatment_of_department,下肢
持久性豆状角化过度病,Treatment_of_department,上肢
鳞状毛囊角化病,Treatment_of_department,皮肤
黑色丘疹性皮肤病,Treatment_of_department,皮肤
瑞尔黑变病,Treatment_of_department,皮肤
结节性硬化病,Treatment_of_department,全身
深脓疱病,Treatment_of_department,皮肤
职业黑变病,Treatment_of_department,皮肤
妊娠合并梅毒,Treatment_of_department,女性生殖
PUVA雀斑样痣,Treatment_of_department,皮肤
PUVA雀斑样痣,Treatment_of_department,眼
淋病合并症精囊炎,Treatment_of_department,男性生殖
条纹状苔藓,Treatment_of_department,皮肤
布氏杆菌红斑,Treatment_of_department,皮肤
原发性肾上腺皮质功能减退症,Treatment_of_department,肾上腺
日光性雀斑样痣,Treatment_of_department,皮肤
毛发囊肿,Treatment_of_department,皮肤
表皮痣,Treatment_of_department,皮肤
晚期先天性梅毒,Treatment_of_department,全身
淤积性皮炎,Treatment_of_department,皮肤
小棘苔藓,Treatment_of_department,皮肤
平滑肌瘤,Treatment_of_department,肌肉
面部肉芽肿,Treatment_of_department,面部
面部肉芽肿,Treatment_of_department,血液血管
穿凿脓肿性头部毛囊炎及毛囊周围炎,Treatment_of_department,皮肤
克尔,Treatment_of_department,皮肤
脆甲症,Treatment_of_department,手部
多汗症,Treatment_of_department,皮肤
多汗症,Treatment_of_department,周围神经系统
男性尖锐湿疣,Treatment_of_department,男性生殖
脚气病,Treatment_of_department,足部
脚气病,Treatment_of_department,皮肤
小儿过敏症,Treatment_of_department,皮肤
男性慢性淋病,Treatment_of_department,盆腔
男性慢性淋病,Treatment_of_department,男性生殖
药物过敏,Treatment_of_department,全身
麻疹样红斑,Treatment_of_department,皮肤
鸡眼,Treatment_of_department,皮肤
维生素B2缺乏病,Treatment_of_department,眼
维生素B2缺乏病,Treatment_of_department,口
维生素B2缺乏病,Treatment_of_department,皮肤
糖尿病足,Treatment_of_department,足部
老年斑,Treatment_of_department,皮肤
疤痕疙瘩,Treatment_of_department,皮肤
单纯糠疹,Treatment_of_department,皮肤
带状疱疹,Treatment_of_department,口
带状疱疹,Treatment_of_department,皮肤
皮肤过敏,Treatment_of_department,皮肤
寒冷性荨麻疹,Treatment_of_department,皮肤
急性浅表性包皮龟头炎,Treatment_of_department,阴茎
手湿疹,Treatment_of_department,皮肤
水疱型脚气,Treatment_of_department,足部
湿疹,Treatment_of_department,皮肤
红斑狼疮,Treatment_of_department,免疫系统
红斑狼疮,Treatment_of_department,全身
夏季皮炎,Treatment_of_department,皮肤
疱疹样湿疹,Treatment_of_department,皮肤
冬季瘙痒症,Treatment_of_department,皮肤
鲍温样丘疹病,Treatment_of_department,外阴
鲍温样丘疹病,Treatment_of_department,阴茎
鲍温样丘疹病,Treatment_of_department,皮肤
色素痣,Treatment_of_department,皮肤
手足皲裂,Treatment_of_department,皮肤
痈,Treatment_of_department,皮肤
股外侧皮神经炎,Treatment_of_department,皮肤
股外侧皮神经炎,Treatment_of_department,周围神经系统
股外侧皮神经炎,Treatment_of_department,大腿
黄褐斑,Treatment_of_department,皮肤
色素性荨麻疹,Treatment_of_department,皮肤
脚垫,Treatment_of_department,足部
淋病合并症前列腺炎,Treatment_of_department,前列腺
女性急性淋病,Treatment_of_department,盆腔
女性急性淋病,Treatment_of_department,女性生殖
成人痒疹,Treatment_of_department,皮肤
多毛状小阴唇,Treatment_of_department,外阴
皮肌炎,Treatment_of_department,皮肤
皮肌炎,Treatment_of_department,肌肉
胆碱能性荨麻疹,Treatment_of_department,皮肤
色素斑,Treatment_of_department,皮肤
慢性湿疹,Treatment_of_department,皮肤
酒渣鼻,Treatment_of_department,鼻
扁平苔癣,Treatment_of_department,口
瘙痒症,Treatment_of_department,皮肤
糜烂型脚气,Treatment_of_department,足部
激素依赖性皮炎,Treatment_of_department,皮肤
冻疮,Treatment_of_department,皮肤
外阴湿疹,Treatment_of_department,外阴
外阴湿疹,Treatment_of_department,皮肤
女性尖锐湿疣,Treatment_of_department,女性生殖
过敏,Treatment_of_department,全身
外阴毛囊炎,Treatment_of_department,外阴
外阴毛囊炎,Treatment_of_department,皮肤
尿布疹,Treatment_of_department,皮肤
阴道白斑,Treatment_of_department,阴道
阴道白斑,Treatment_of_department,皮肤
幼儿急疹,Treatment_of_department,皮肤
幼儿急疹,Treatment_of_department,其他
手足癣,Treatment_of_department,手部
手足癣,Treatment_of_department,足部
变异性红斑角化病,Treatment_of_department,皮肤
高胡萝卜素血症,Treatment_of_department,皮肤
Ⅳ型超敏反应性疾病,Treatment_of_department,全身
伊藤痣,Treatment_of_department,肩部
伊藤痣,Treatment_of_department,上臂
伊藤痣,Treatment_of_department,皮肤
桑毛虫皮炎,Treatment_of_department,皮肤
痱,Treatment_of_department,皮肤
假性黑棘皮病,Treatment_of_department,皮肤
银屑病关节炎,Treatment_of_department,关节
银屑病关节炎,Treatment_of_department,免疫系统
鼻部穿通性毛囊炎,Treatment_of_department,鼻
鼻部穿通性毛囊炎,Treatment_of_department,皮肤
肠病性肢皮炎综合征,Treatment_of_department,皮肤
肠病性肢皮炎综合征,Treatment_of_department,肠
角化型脚气,Treatment_of_department,足部
男性急性淋病,Treatment_of_department,盆腔
男性急性淋病,Treatment_of_department,男性生殖
剥脱性角质松解症,Treatment_of_department,皮肤
面部粟粒性狼疮,Treatment_of_department,面部
压迫性荨麻疹,Treatment_of_department,皮肤
毛囊角化病,Treatment_of_department,皮肤
白化病,Treatment_of_department,皮肤
花斑癣,Treatment_of_department,皮肤
皮肤划痕症,Treatment_of_department,皮肤
皮肤瘙痒症,Treatment_of_department,皮肤
慢性荨麻疹,Treatment_of_department,皮肤
皲裂性湿疹,Treatment_of_department,皮肤
丘疹性荨麻疹,Treatment_of_department,皮肤
蜂窝织炎,Treatment_of_department,皮肤
皮炎,Treatment_of_department,皮肤
Bazin硬红斑,Treatment_of_department,皮肤
Bazin硬红斑,Treatment_of_department,血液血管
丹毒,Treatment_of_department,皮肤
丹毒,Treatment_of_department,血液血管
环状红斑,Treatment_of_department,皮肤
淋菌性咽炎,Treatment_of_department,咽喉
口周皮炎,Treatment_of_department,皮肤
荨麻疹和血管性水肿,Treatment_of_department,皮肤
寻常型银屑病,Treatment_of_department,皮肤
麦收皮炎,Treatment_of_department,皮肤
皮脂腺痣,Treatment_of_department,皮肤
掌跖脓疱病,Treatment_of_department,皮肤
皮样囊肿,Treatment_of_department,口
皮样囊肿,Treatment_of_department,面部
梅毒合并HIV感染,Treatment_of_department,免疫系统
外耳湿疹,Treatment_of_department,耳
接触性荨麻疹,Treatment_of_department,皮肤
红皮病,Treatment_of_department,皮肤
皮肤纤维瘤,Treatment_of_department,皮肤
增殖性红斑,Treatment_of_department,阴茎
副银屑病,Treatment_of_department,皮肤
儿童尖锐湿疣,Treatment_of_department,男性生殖
儿童尖锐湿疣,Treatment_of_department,女性生殖
女性慢性淋病,Treatment_of_department,盆腔
女性慢性淋病,Treatment_of_department,女性生殖
口腔白斑,Treatment_of_department,口
急性湿疹,Treatment_of_department,皮肤
油漆皮炎,Treatment_of_department,皮肤
皮脂囊肿病,Treatment_of_department,皮肤
环状糜烂性龟头炎,Treatment_of_department,阴茎
螨皮炎,Treatment_of_department,皮肤
持久性色素异常性红斑,Treatment_of_department,皮肤
母儿ABO血型不合,Treatment_of_department,血液血管
妊娠合并风湿性心脏病,Treatment_of_department,心脏
妊娠合并风湿性心脏病,Treatment_of_department,女性生殖
妊娠合并特发性血小板减少性紫癜,Treatment_of_department,血液血管
妊娠合并特发性血小板减少性紫癜,Treatment_of_department,女性生殖
卵巢硬化性间质瘤,Treatment_of_department,卵巢
妊娠合并急性肾盂肾炎,Treatment_of_department,肾
妊娠合并急性肾盂肾炎,Treatment_of_department,女性生殖
老年性外阴萎缩,Treatment_of_department,外阴
老年性外阴萎缩,Treatment_of_department,皮肤
黑棘皮病,Treatment_of_department,皮肤
血小板减少性紫癜,Treatment_of_department,皮肤
血小板减少性紫癜,Treatment_of_department,血液血管
妊娠合并多囊肾,Treatment_of_department,肾
妊娠合并多囊肾,Treatment_of_department,女性生殖
盆腔脓肿,Treatment_of_department,盆腔
盆腔脓肿,Treatment_of_department,女性生殖
前庭肿大腺脓,Treatment_of_department,阴道
钩虫皮炎,Treatment_of_department,皮肤
持续性肢皮炎,Treatment_of_department,皮肤
卵巢肌肉来源肿瘤,Treatment_of_department,卵巢
妊娠合并巨幼红细胞性贫血,Treatment_of_department,血液血管
妊娠合并巨幼红细胞性贫血,Treatment_of_department,女性生殖
外阴鳞状上皮细胞增生,Treatment_of_department,外阴
卵巢残余综合征,Treatment_of_department,卵巢
妊娠合并自身免疫性溶血性贫血,Treatment_of_department,血液血管
妊娠合并自身免疫性溶血性贫血,Treatment_of_department,女性生殖
外阴恶性纤维组织细胞瘤,Treatment_of_department,外阴
卵巢小细胞癌,Treatment_of_department,卵巢
子宫内膜增厚　,Treatment_of_department,女性生殖
子宫内膜增厚　,Treatment_of_department,子宫
外阴恶性神经鞘瘤,Treatment_of_department,外阴
外阴隆凸性皮肤纤维肉瘤,Treatment_of_department,外阴
麦格综合征,Treatment_of_department,卵巢
麦格综合征,Treatment_of_department,胸部
急性输卵管卵巢炎,Treatment_of_department,卵巢
阴道美丽筒线虫病,Treatment_of_department,阴道
乳节腺结节,Treatment_of_department,乳房
卵巢恶性中胚叶混合瘤,Treatment_of_department,卵巢
妊娠合并白血病,Treatment_of_department,骨髓
妊娠合并白血病,Treatment_of_department,血液血管
子宫腺肌症,Treatment_of_department,子宫
外阴横纹肌肉瘤,Treatment_of_department,外阴
宫颈疾病,Treatment_of_department,子宫
卵泡发育不良,Treatment_of_department,卵巢
卵巢重度水肿,Treatment_of_department,卵巢
生殖道畸形,Treatment_of_department,阴道
宫寒,Treatment_of_department,子宫
宫颈糜烂,Treatment_of_department,子宫
女性生殖器先天性畸形,Treatment_of_department,外阴
女性生殖器先天性畸形,Treatment_of_department,阴道
女性生殖器先天性畸形,Treatment_of_department,子宫
