illness_name,regular_medication,medication_name
肋骨骨折,Treatment_of_department,正骨水
肋骨骨折,Treatment_of_department,弹力绷带(商品名：优力抒)
肋骨骨折,Treatment_of_department,伸筋丹胶囊
慢性阑尾炎,Treatment_of_department,阑尾灵颗粒
慢性阑尾炎,Treatment_of_department,阑尾消炎丸
慢性阑尾炎,Treatment_of_department,妇炎康软胶囊
胸腔积液,Treatment_of_department,注射用重组人白介素-2
胸腔积液,Treatment_of_department,注射用A群链球菌
胸腔积液,Treatment_of_department,重组人白细胞介素-2(125Ala)注射液
胃食管反流病,Treatment_of_department,注射用艾司奥美拉唑钠
胃食管反流病,Treatment_of_department,艾司奥美拉唑镁肠溶片
胃食管反流病,Treatment_of_department,奥美拉唑镁肠溶片
母乳性黄疸,Treatment_of_department,当飞利肝宁胶囊
母乳性黄疸,Treatment_of_department,聚甲酚磺醛栓
母乳性黄疸,Treatment_of_department,复方金钱草颗粒
神经根型颈椎病,Treatment_of_department,颈痛颗粒
神经根型颈椎病,Treatment_of_department,颈痛片
神经根型颈椎病,Treatment_of_department,抗骨增生片
膀胱结石,Treatment_of_department,消石片
膀胱结石,Treatment_of_department,肾石通颗粒
膀胱结石,Treatment_of_department,尿石通丸
男子乳房发育症,Treatment_of_department,催乳素(PRL)诊断试剂盒(化学发光法)
男子乳房发育症,Treatment_of_department,达那唑胶囊
食管裂孔疝,Treatment_of_department,西沙必利
食管裂孔疝,Treatment_of_department,奥美拉唑镁肠溶片
风湿热,Treatment_of_department,阿奇霉素干混悬剂
风湿热,Treatment_of_department,雷公藤多苷片
肩袖损伤,Treatment_of_department,带缝线金属骨锚钉
肩袖损伤,Treatment_of_department,双氯芬酸钠缓释胶囊
肩袖损伤,Treatment_of_department,田七镇痛膏
骨膜炎,Treatment_of_department,头孢克洛缓释片
骨膜炎,Treatment_of_department,十三味红花丸
骨膜炎,Treatment_of_department,羧甲司坦口服溶液
肺栓塞,Treatment_of_department,双嘧达莫片
肺栓塞,Treatment_of_department,利肺片
肺栓塞,Treatment_of_department,三七通舒胶囊
鼻中隔偏曲,Treatment_of_department,升血小板胶囊
鼻中隔偏曲,Treatment_of_department,哈西奈德溶液
鼻中隔偏曲,Treatment_of_department,氯雷他定片
直肠脱垂,Treatment_of_department,溃疡灵胶囊
直肠脱垂,Treatment_of_department,黄芪颗粒
直肠脱垂,Treatment_of_department,外科补片
主动脉硬化,Treatment_of_department,支架系统
痛风性关节炎,Treatment_of_department,关节风痛丸
痛风性关节炎,Treatment_of_department,吲哚美辛
痛风性关节炎,Treatment_of_department,依托考昔片
阴茎硬结症,Treatment_of_department,维生素E软胶囊
阴茎硬结症,Treatment_of_department,吸收性明胶海绵
主动脉夹层,Treatment_of_department,酒石酸美托洛尔片
主动脉夹层,Treatment_of_department,酒石酸美托洛尔胶囊
髌骨骨折,Treatment_of_department,骨康胶囊
髌骨骨折,Treatment_of_department,愈伤灵胶囊
髌骨骨折,Treatment_of_department,正骨水
腹股沟斜疝,Treatment_of_department,疝气治疗带
腹股沟斜疝,Treatment_of_department,茴香橘核丸
肛窦炎,Treatment_of_department,甲磺酸左氧氟沙星片
肛窦炎,Treatment_of_department,鼻窦炎口服液
肛窦炎,Treatment_of_department,盐酸左氧氟沙星片
二尖瓣关闭不全,Treatment_of_department,注射用硝普钠
二尖瓣关闭不全,Treatment_of_department,卡托普利片
二尖瓣关闭不全,Treatment_of_department,螺内酯片
混合痔,Treatment_of_department,金玄痔科熏洗散
混合痔,Treatment_of_department,肛泰
混合痔,Treatment_of_department,马应龙麝香痔疮膏
支原体尿路感染,Treatment_of_department,利福平
支原体尿路感染,Treatment_of_department,左氧氟沙星片
支原体尿路感染,Treatment_of_department,氧氟沙星
房室传导阻滞,Treatment_of_department,盐酸妥卡尼片
房室传导阻滞,Treatment_of_department,盐酸普萘洛尔片
房室传导阻滞,Treatment_of_department,宁心宝胶囊
血管炎,Treatment_of_department,醋酸泼尼松片
血管炎,Treatment_of_department,甲钴胺片
腹膜炎,Treatment_of_department,磷霉素钙胶囊
腹膜炎,Treatment_of_department,奥硝唑胶囊
腹膜炎,Treatment_of_department,氟康唑胶囊
隐睾,Treatment_of_department,炔雌醇
隐睾,Treatment_of_department,注射用绒促性素
隐睾,Treatment_of_department,黄体酮胶丸
肌腱炎和腱鞘炎,Treatment_of_department,双氯芬酸钠缓释片
脊髓型颈椎病,Treatment_of_department,颈复康颗粒
脊髓型颈椎病,Treatment_of_department,伸筋丹胶囊
脊髓型颈椎病,Treatment_of_department,人工椎间盘
急性细菌性前列腺炎,Treatment_of_department,普适泰片
急性细菌性前列腺炎,Treatment_of_department,甲磺酸帕珠沙星氯化钠注射液
前列腺结石,Treatment_of_department,尿石通丸
前列腺结石,Treatment_of_department,血尿胶囊
前列腺结石,Treatment_of_department,热淋清颗粒
乳腺纤维腺瘤,Treatment_of_department,乳核散结胶囊
乳腺纤维腺瘤,Treatment_of_department,乳核内消颗粒
胃、十二指肠溃疡出血,Treatment_of_department,胃痛宁片
胃、十二指肠溃疡出血,Treatment_of_department,康复新液
胃、十二指肠溃疡出血,Treatment_of_department,阿莫西林胶囊
骨髓炎,Treatment_of_department,磷霉素钙胶囊
骨髓炎,Treatment_of_department,替硝唑片
骨髓炎,Treatment_of_department,丹参酮胶囊
滑囊炎,Treatment_of_department,双氯芬酸钠缓释片
滑囊炎,Treatment_of_department,复方片仔癀软膏
乳头溢液,Treatment_of_department,十味香鹿胶囊
乳头溢液,Treatment_of_department,散结乳癖膏
乳头溢液,Treatment_of_department,乳癖消片
髌骨软化症,Treatment_of_department,活血止痛胶囊
急性淋巴结炎,Treatment_of_department,消肿片(36片/盒)
急性淋巴结炎,Treatment_of_department,清热散结片
锁骨骨折,Treatment_of_department,锁式接骨器
锁骨骨折,Treatment_of_department,独一味片
锁骨骨折,Treatment_of_department,骨康胶囊
大肠息肉,Treatment_of_department,注射用头孢曲松钠他唑巴坦钠
大肠息肉,Treatment_of_department,注射用头孢哌酮钠舒巴坦钠
肝硬化男性性功能减弱综合征,Treatment_of_department,肝喜乐胶囊
肝硬化男性性功能减弱综合征,Treatment_of_department,心肝宝胶囊
面肌痉挛,Treatment_of_department,甲钴胺片
面肌痉挛,Treatment_of_department,天蚕胶囊
面肌痉挛,Treatment_of_department,甲钴胺胶囊
颈动脉狭窄,Treatment_of_department,球囊扩张导管
颈动脉狭窄,Treatment_of_department,颈动脉支架(单轨型)
颈动脉狭窄,Treatment_of_department,盐酸氯丙嗪注射液
小儿癫痫,Treatment_of_department,丙戊酸镁片
小儿癫痫,Treatment_of_department,托吡酯片
小儿癫痫,Treatment_of_department,丙戊酰胺片
小儿尿路感染,Treatment_of_department,呋喃妥因肠溶片
小儿尿路感染,Treatment_of_department,注射用头孢噻肟钠
小儿尿路感染,Treatment_of_department,甲氧苄啶片
男性生殖腺机能减退症,Treatment_of_department,人绒毛膜促性腺激素诊断试剂盒(胶体金法)
大便失禁,Treatment_of_department,聚乙二醇4000散
大便失禁,Treatment_of_department,甲硝唑
大便失禁,Treatment_of_department,葡萄糖
幽门梗阻,Treatment_of_department,吗丁啉片剂10mgOTC
幽门梗阻,Treatment_of_department,枸橼酸莫沙必利分散片
幽门梗阻,Treatment_of_department,肠道支架
急性膀胱炎,Treatment_of_department,三金片
急性膀胱炎,Treatment_of_department,泌淋清胶囊
急性膀胱炎,Treatment_of_department,银花泌炎灵片
多囊肾,Treatment_of_department,复方α-酮酸片
多囊肾,Treatment_of_department,吗替麦考酚酯胶囊
男子雄激素源性秃发,Treatment_of_department,固肾生发丸
男子雄激素源性秃发,Treatment_of_department,醋酸环丙孕酮片
男子雄激素源性秃发,Treatment_of_department,养血生发胶囊
心肌炎,Treatment_of_department,果糖二磷酸钠口服溶液
心肌炎,Treatment_of_department,辅酶Q10胶囊
胆囊息肉,Treatment_of_department,胆道镜
胆囊息肉,Treatment_of_department,乌军治胆胶囊
尿道炎,Treatment_of_department,左氧氟沙星片
尿道炎,Treatment_of_department,磷霉素氨丁三醇散
尿道炎,Treatment_of_department,复方石韦颗粒
慢性胆囊炎,Treatment_of_department,鸡骨草胶囊
慢性胆囊炎,Treatment_of_department,胆舒胶囊
慢性胆囊炎,Treatment_of_department,复方金钱草颗粒
中风,Treatment_of_department,胞磷胆碱钠胶囊
中风,Treatment_of_department,血塞通分散片
中风,Treatment_of_department,血塞通泡腾片
月经疹,Treatment_of_department,八珍益母片
月经疹,Treatment_of_department,鸡血藤颗粒
全身化脓性感染,Treatment_of_department,清开灵胶囊
全身化脓性感染,Treatment_of_department,注射用头孢呋辛钠
酒渣鼻样结核疹,Treatment_of_department,异烟肼片
酒渣鼻样结核疹,Treatment_of_department,帕司烟肼胶囊
冲浪者结节,Treatment_of_department,盐酸金霉素眼膏
冲浪者结节,Treatment_of_department,左氧氟沙星片
冲浪者结节,Treatment_of_department,盐酸金霉素软膏
先天性大疱性鱼鳞病样红皮病,Treatment_of_department,复方片仔癀软膏
先天性大疱性鱼鳞病样红皮病,Treatment_of_department,吗替麦考酚酯
皮肤白喉,Treatment_of_department,红霉素肠溶片
皮肤白喉,Treatment_of_department,嘎日迪五味丸
皮肤白喉,Treatment_of_department,红霉素肠溶胶囊
鳄皮婴儿综合征,Treatment_of_department,注射用盐酸氨溴索
鳄皮婴儿综合征,Treatment_of_department,维生素A
鳄皮婴儿综合征,Treatment_of_department,甲泼尼龙片
小儿药物性皮炎,Treatment_of_department,醋酸氟轻松乳膏
小儿药物性皮炎,Treatment_of_department,小儿盐酸异丙嗪片
小儿药物性皮炎,Treatment_of_department,凉血祛风糖浆
结节性脂肪坏死,Treatment_of_department,胰胆炎合剂
结节性脂肪坏死,Treatment_of_department,醋酸甲萘氢醌片
外源性光感性皮炎,Treatment_of_department,泼尼松
阴茎异常勃起,Treatment_of_department,他达拉非片
色素性化妆品皮炎,Treatment_of_department,聚维酮碘溶液
色素性化妆品皮炎,Treatment_of_department,他克莫司软膏
网状红斑萎缩性毛囊炎,Treatment_of_department,克林霉素甲硝唑搽剂
网状红斑萎缩性毛囊炎,Treatment_of_department,复方片仔癀软膏
原发性系统性淀粉样变,Treatment_of_department,泼尼松
原发性系统性淀粉样变,Treatment_of_department,氢化可的松乳膏
短暂性棘皮松解皮肤病,Treatment_of_department,氧化锌软膏
短暂性棘皮松解皮肤病,Treatment_of_department,维A酸乳膏
心脏病,Treatment_of_department,氧
心脏病,Treatment_of_department,香丹注射液
心脏病,Treatment_of_department,七十味珍珠丸
角层下脓疱性皮肤病,Treatment_of_department,转移因子胶囊
角层下脓疱性皮肤病,Treatment_of_department,维A酸乳膏
角层下脓疱性皮肤病,Treatment_of_department,头孢呋辛酯胶囊
胆囊炎,Treatment_of_department,盐酸左氧氟沙星胶囊
胆囊炎,Treatment_of_department,盐酸米诺环素胶囊
幼年黑素瘤,Treatment_of_department,重组人干扰素α1b注射液
幼年黑素瘤,Treatment_of_department,注射用盐酸米托蒽醌
肾积水,Treatment_of_department,热淋清颗粒
肾积水,Treatment_of_department,八正合剂
肾积水,Treatment_of_department,谷丙甘氨酸胶囊
急性胰腺炎,Treatment_of_department,清胰利胆颗粒
急性胰腺炎,Treatment_of_department,醋酸奥曲肽注射液
急性胰腺炎,Treatment_of_department,注射用乌司他丁
回旋形线状鱼鳞病,Treatment_of_department,参归润燥搽剂
回旋形线状鱼鳞病,Treatment_of_department,维生素A软胶囊
类脂质蛋白沉积症,Treatment_of_department,维A酸乳膏
类脂质蛋白沉积症,Treatment_of_department,氢化可的松乳膏
自身免疫性孕酮性皮炎,Treatment_of_department,左炔诺孕酮片
自身免疫性孕酮性皮炎,Treatment_of_department,他克莫司软膏
自身免疫性孕酮性皮炎,Treatment_of_department,甲泼尼龙片
龟头炎,Treatment_of_department,磷霉素氨丁三醇散
龟头炎,Treatment_of_department,一次性载液抗菌器
脑出血,Treatment_of_department,
脑出血,Treatment_of_department,抗宫炎片
脑出血,Treatment_of_department,果糖二磷酸钠口服溶液
肠梗阻,Treatment_of_department,食道平散
肠梗阻,Treatment_of_department,甘油
肠梗阻,Treatment_of_department,麻仁软胶囊
附睾炎,Treatment_of_department,茴香橘核丸
附睾炎,Treatment_of_department,二十八味槟榔丸
附睾炎,Treatment_of_department,甲磺酸左氧氟沙星胶囊
先天性血管萎缩性皮肤异色症,Treatment_of_department,复方蛇脂软膏
先天性血管萎缩性皮肤异色症,Treatment_of_department,复方石韦颗粒
肺气肿,Treatment_of_department,氨溴特罗口服溶液
肺气肿,Treatment_of_department,祛痰止咳颗粒
肺气肿,Treatment_of_department,十五味龙胆花丸
血清病性荨麻疹,Treatment_of_department,氯化钙溴化钠注射液
血清病性荨麻疹,Treatment_of_department,注射用甲泼尼龙琥珀酸钠
胰腺炎,Treatment_of_department,清胰利胆颗粒
胰腺炎,Treatment_of_department,胰酶肠溶胶囊
胰腺炎,Treatment_of_department,注射用乌司他丁
精索静脉曲张,Treatment_of_department,曲克芦丁颗粒
精索静脉曲张,Treatment_of_department,七叶皂苷钠片
精索静脉曲张,Treatment_of_department,复方七叶皂苷钠凝胶
毛霉病,Treatment_of_department,阿莫西林胶囊
毛霉病,Treatment_of_department,注射用盐酸头孢吡肟
淤滞性皮下硬化症,Treatment_of_department,维生素B6软膏
淤滞性皮下硬化症,Treatment_of_department,复方丹参片
皮肤弓形体病,Treatment_of_department,乙酰螺旋霉素片
眼睑湿疹,Treatment_of_department,复方樟脑乳膏
眼睑湿疹,Treatment_of_department,氟轻松维B6乳膏
眼睑湿疹,Treatment_of_department,盐酸赛庚啶片
糖尿病皮肤感染,Treatment_of_department,胸腺五肽
糖尿病皮肤感染,Treatment_of_department,注射用哌拉西林钠他唑巴坦钠
糖尿病皮肤感染,Treatment_of_department,利奈唑胺片
汗孔角化病,Treatment_of_department,维生素A软胶囊
汗孔角化病,Treatment_of_department,维A酸乳膏
妊娠痒疹,Treatment_of_department,盐酸西替利嗪片
白点病,Treatment_of_department,甲氧沙林片
白点病,Treatment_of_department,白癜风胶囊
红癣,Treatment_of_department,盐酸特比萘芬乳膏
红癣,Treatment_of_department,癣药膏
红癣,Treatment_of_department,罗红霉素分散片
外阴疖肿,Treatment_of_department,丹参酮胶囊
外阴疖肿,Treatment_of_department,普卢利沙星片
亚急性湿疹,Treatment_of_department,氟芬那酸丁酯软膏
亚急性湿疹,Treatment_of_department,羌月乳膏
亚急性湿疹,Treatment_of_department,除湿止痒洗液
淀粉样变,Treatment_of_department,维生素E
淀粉样变,Treatment_of_department,淀粉样变性染色试剂盒(改良刚果红法)
胃溃疡,Treatment_of_department,康复新液
胃溃疡,Treatment_of_department,盐酸雷尼替丁胶囊
胃溃疡,Treatment_of_department,枸橼酸铋钾胶囊
乳头内陷,Treatment_of_department,盐酸左氧氟沙星氯化钠注射液
乳头内陷,Treatment_of_department,枸橼酸他莫昔芬片
